'ANREDE';'TITEL';'GESCHLECHT';'VORNAME';'NAME';'STRASSE';'PLZ';'ORT';'EMAIL';'VORWAHL';'TELEFON';'ID';'LAND'
'Herr';'';'m';'Marvin Sigmut';'Hemmerich';'Feldweg 189';'7323';'Wangs';'';'';'044 727 8798';'99016';'CH'
'Herr';'';'m';'Aaron';'Dieckmann-Guttmann';'Nonnenweg 117';'56479';'Elsoff';'';'';'02664/32693660';'50384';'DE'
'Frau';'';'w';'Constance Nortrun';'Schlie';'Haarmoor 191';'65428';'Rüsselsheim';'constancenortrun-schlie@hoster.de';'';'06142/35030504';'104146';'DE'
'';'';'';'Kevin';'Anschütz';'Wülfrather Strasse 197';'91301';'Forchheim';'';'';'09191/85027454';'49928';'DE'
'Herr';'';'m';'Phillip Randolf';'Hellwig';'Haderschen 66';'7639';'Weißenborn';'p_1989@bestmail.de';'';'05682/65752107';'37219';'DE'
'Herr';'';'f';'Rudolph Reinhardt';'Ostermann';'Grimmestrasse 74';'2742';'Perrefitte';'r_ostermann@ultramail.ch';'';'069823575';'2742';'CH'
'Frau';'';'';'Lucia';'Kellerer-Gausmann';'Berge 65';'6418';'Rothenthurm';'l_kellerer-gausmann@anymail.ch';'';'09574/94163712';'80911';'CH'
'Frau';'';'w';'Delia Annely';'Schwerin';'Hinter Mont 26';'3614';'Unterlangenegg';'';'';'056/5527854';'8749';'CH'
'Frau';'';'w';'Leoni';'Bösing';'Hobener Weg 188';'48361';'Beelen';'';'';'02586/68902891';'16575';'DE'
'Frau';'';'';'Merlind-Karla';'Andrae';'Pestalozziring 38';'6542';'Allstedt';'m-kandrae@mymail.de';'';'04652/29224946';'53561';'DE'
'Frau';'';'m';'Sofia';'Kutscher-Knebel';'Offenbachstrasse 159';'51588';'Nümbrecht';'s.kutscher-knebel@net-mail.de';'';'02293/75311642';'49552';'DE'
'Herr';'';'m';'Friedberg Börries';'Jöns';'Berger Strasse 176';'54470';'Bernkastel-Kues';'f-joens@spam-mail.de';'';'06531/30061938';'95509';'DE'
'Frau';'';'';'Irmela Annemargret';'Drost';'Lämmerstrasse 123';'4579';'Gossliwil';'irmelaannemargret_drost@private.ch';'';'048564429';'45793';'CH'
'Herr';'';'m';'Burghart';'Haberstroh';'Geneschen 94';'78549';'Spaichingen';'bhaberstroh@bestmail.de';'';'07424/92791958';'63359';'DE'
'';'';'';'Gunhild Irmtraud';'Bühner';'Wilhelmsfelder Strasse 105';'2612';'Cormoret';'';'';'032/2554652';'25518';'CH'
'Herr';'';'m';'Theobald';'Suchy';'Schulze-Delitzsch-Strasse 79';'57648';'Bölsberg';'t.1982@hoster.de';'';'';'52087';'DE'
'Herr';'';'m';'Erdfried';'Kleber';'Brassertstrasse 118';'7203';'Trimmis';'erdfried_kleber@private.ch';'';'';'72037';'CH'
'Frau';'';'f';'Sina';'Galla';'Kurhausstrasse 79';'66871';'Albessen';'sina-galla@xyz.de';'';'06384/11389637';'11587';'DE'
'Herr';'';'h';'Vincenz';'Henningsen';'Bürgelstrasse 89';'2555';'Brügg BE';'vincenz-henningsen@funmail.ch';'';'046082928';'43353';'CH'
'';'';'';'Irmentraut-Sonngard';'Hirsch';'Hohes Feld 124';'9057';'Weissbad';'irmentraut_sonngard.76@open-mail.ch';'';'';'10672';'CH'
'Frau';'';'';'Amrei';'Bögel';'Aufm Hürter 175';'6418';'Rothenthurm';'a-boegel@open-mail.ch';'';'';'47821';'CH'
'';'';'';'Horstfried';'Seiffert';'Böcklerstrasse 136';'86931';'Prittriching';'horstfried-seiffert@private.de';'';'08206/84639036';'148227';'DE'
'';'';'';'Lise Christsolde';'Waschke';'Römerweg 108';'8564';'Wäldi';'';'';'043275956';'180493';'CH'
'';'';'';'Leopoldine';'Füller';'In Saarburg 171';'2414';'Le Cerneux-Péquignot';'leopoldinefueller@quickmail.ch';'';'';'96303';'CH'
'';'';'';'Stephania';'Marsch';'Wildenburg 121';'4624';'Härkingen';'s-marsch@quickmail.ch';'';'044/7511696';'36337';'CH'
'Herr';'';'f';'Matti';'Schmiedl';'Eckardtstrasse 155';'6850';'Mendrisio';'';'';'064398422';'68502';'CH'
'Herr';'';'';'Siegenot';'Wallisch';'Hinter Lahneck 82';'1757';'Noréaz';'swallisch@domain.ch';'';'04643/89865821';'186121';'CH'
'Frau';'';'f';'Gabriele';'Schmidbauer';'Unterer Hellenweg 40';'3603';'Thun';'';'';'044/2727172';'69327';'CH'
'';'';'';'Hubertina-Iselore';'Senn';'Westerbachstrasse 90';'54518';'Rivenich';'hubertina_iseloresenn@anymail.de';'';'';'21843';'DE'
'Herr';'';'m';'Cuno';'Irrgang';'Weitefelder Strasse 13';'29369';'Ummern';'cirrgang@net-mail.de';'';'05083/11484539';'9245';'DE'
'Frau';'';'';'Augusta-Marlinde';'Schmücker';'Grouvener Strasse 8';'6542';'Buseno';'augusta-marlinde_schmuecker@quickmail.ch';'';'0421/60339985';'65501';'CH'
'Frau';'';'w';'Silvana';'Achatz-Steen';'Langeworth 89';'1877';'Bischofswerda';'silvana.1986@mymail.de';'';'';'73405';'DE'
'';'';'';'Ole Remigius';'Piotrowski';'Gleiwitzer Strasse 184';'9413';'Oberegg';'oleremigius-98@xyz.ch';'';'044 501 6560';'58896';'CH'
'Frau';'';'w';'Louise';'Fenzl';'Rom 153';'56729';'Münk';'l.84@company.de';'';'';'124196';'DE'
'';'';'';'Jasmin';'Kattner';'Keekener Strasse 10';'54340';'Köwerich';'jasminkattner@xyz.de';'';'06502/30623322';'24610';'DE'
'Frau';'';'m';'Malwine';'Klimm';'Stroheicher Strasse 17';'6780';'Madrano';'malwine.klimm@funmail.ch';'';'065971667';'190622';'CH'
'Frau';'Dr.';'w';'Stephania';'Weger';'Hochgasse 140';'66709';'Weiskirchen';'stephaniaweger@live-mail.de';'';'06876/3559908';'182700';'DE'
'';'';'';'Friderika';'Post';'Konnstrasse 194';'6482';'Gurtnellen';'friderika.post@mymail.ch';'';'';'148167';'CH'
'Frau';'';'';'Marielene';'Riester';'Theisfloss 161';'34379';'Calden';'marieleneriester@net-mail.de';'';'';'2964';'DE'
'';'';'';'Emanuel Hilarius';'Lumpp-Ort';'Eichertstrasse 27 a';'57638';'Neitersen';'emanuelhilarius_lumpport@funmail.de';'';'02681/23049021';'68957';'DE'
'Herr';'';'m';'Lothar';'Sandrock-Kösling';'Schwabacher Strasse 27';'3155';'Helgisried-Rohrbach';'lothar_sandrock_koesling@company.ch';'';'041 350 8932';'118674';'CH'
'';'';'';'Sören Hansjürgen';'Sundermann';'Flachsbruch 102';'55758';'Oberreidenbach';'soerenhansjuergen_sundermann@spam-mail.de';'';'';'39754';'DE'
'Frau';'';'';'Irmgard Christliebe';'Eckerle-Grobe';'Goebenstrasse 23';'3993';'Grengiols';'ieckerlegrobe@email.ch';'';'041 498 7628';'39934';'CH'
'Frau';'';'';'Hildtraud';'Rönnau';'Hubert-Rüttger-Strasse 69';'86980';'Ingenried';'';'';'08868/56689001';'2151';'DE'
'Frau';'';'w';'Doris';'Michaelsen';'In der Dellen 160';'46399';'Bocholt';'doris_michaelsen@web.de';'';'02871/7522731';'11500';'DE'
'Herr';'';'';'Harri';'Schröder';'Börlinghausen 63';'24960';'Glücksburg';'harri_schroeder@ultramail.de';'';'04631/98546123';'66971';'DE'
'Herr';'';'m';'Ignatz Godo';'Keßler';'Platanenallee 154';'54668';'Ferschweiler';'ignatzgodokessler@goggle-mail.de';'';'06525/52243559';'173128';'DE'
'';'';'';'Friedegunde';'Glomb';'Konsul-Cassel-Strasse 161';'4467';'Rothenfluh';'friedegunde.glomb@goggle-mail.ch';'';'041 173 8468';'37414';'CH'
'';'';'';'Heimo';'Lahm';'Heideberg 93';'8505';'Pfyn';'heimo.lahm@email.ch';'';'032/3919066';'160658';'CH'
'Frau';'';'';'Renate';'Uhlmann';'Bieberberg 7';'9043';'Trogen';'renate_1986@retromail.ch';'';'047555563';'9043';'CH'
'Frau';'';'w';'Runhild';'Eckermann-Demirel';'Am Güllhof 118';'46240';'Bottrop';'runhild_91@mymail.de';'';'02041/90138805';'196870';'DE'
'Frau';'';'';'Alrun';'Schnurr';'Am Haggarten 174';'82299';'Türkenfeld';'alrunschnurr@quickmail.de';'';'08193/78209795';'29711';'DE'
'Herr';'';'m';'Pascal';'Breyer';'Neue Kirchstrasse 143';'1594';'Gleina';'p-breyer@hoster.de';'';'';'62295';'DE'
'Frau';'';'f';'Kätchen';'Ceylan';'Josef-Annegarn-Weg 171';'54340';'Naurath';'k.97@trashmail.de';'';'06502/80934585';'11868';'DE'
'Frau';'';'w';'Irmentraut';'Thurner';'Birther Strasse 34';'2414';'Le Cerneux-Péquignot';'irmentraut-thurner@xyz.ch';'';'056/9047139';'71339';'CH'
'Frau';'';'';'Ines';'Behm';'Schanzfeld 83';'2739';'Eibau';'';'';'07143/26891359';'22281';'DE'
'';'';'';'Degenhardt';'Schmidberger';'Im Haltebrock 11';'4552';'Borna';'d_schmidberger@funmail.de';'';'02685/92774839';'124543';'DE'
'Frau';'';'w';'Hannerose';'Herzer';'Am Hamm 188';'3412';'Heimiswil';'hherzer@net-mail.ch';'';'';'34129';'CH'
'Herr';'';'m';'Niklas';'Steyer';'Junker-Schilling-Strasse 108';'6314';'Neuägeri';'niklas_steyer@goggle-mail.ch';'';'041 549 9904';'98614';'CH'
'Herr';'';'m';'Alois';'Rosenbauer';'Im Glockenschall 192c';'3307';'Brunnenthal';'a_93@validmail.ch';'';'';'33077';'CH'
'Frau';'';'f';'Uschi';'Weyland';'Langenfelder Strasse 199';'6418';'Rothenthurm';'uschi.weyland@goggle-mail.ch';'';'';'28417';'CH'
'Frau';'';'w';'Ehrentrud';'Ulm';'Salzstrasse 27';'59590';'Geseke';'ehrentrudulm@retromail.de';'';'';'44155';'DE'
'Frau';'';'w';'Hildrun';'Kuß';'Mühlentalstrasse 67';'5463';'Wislikofen';'hildrun_70@retromail.ch';'';'044 576 1709';'143496';'CH'
'Herr';'';'m';'Beat-Matthias';'Shala';'Goldknopfgasse 111';'7323';'Wangs';'beat.matthiasshala@bestmail.ch';'';'045/4464973';'10';'CH'
'';'';'';'Karlfriedrich Vollrath';'Heidinger';'Hoverstrasse 165';'6593';'Cadenazzo';'';'';'047959507';'51973';'CH'
'Frau';'';'f';'Annelie';'Kröber';'Werastrasse 162';'4656';'Starrkirch-Wil';'annelie-kroeber@net-mail.ch';'';'044/7632233';'198797';'CH'
'Herr';'';'m';'Erdfried';'Ellwanger';'Schillingstrasse 182';'3723';'Kiental';'e92@live-mail.ch';'';'041 260 2755';'37864';'CH'
'Frau';'';'';'Reinholdine';'Stöber';'Bodener Weg 132';'1434';'Ependes VD';'reinholdine-1987@web.ch';'';'041 548 5590';'143474';'CH'
'Herr';'';'f';'Enrico-Heimo';'Hebestreit';'Heinrich-Imig-Strasse 20';'6268';'Grockstädt';'eheimo.hebestreit@web.de';'';'0208/80610536';'62962';'DE'
'Herr';'';'m';'Melchior Frithjof';'Bergner';'Himburg 143';'8523';'Plauen';'melchiorfrithjof.bergner@email.de';'';'';'59645';'DE'
'k.A.';'';'';'Muhammed';'Liesenfeld';'Franzstrasse 113';'1695';'Villarlod';'muhammedliesenfeld@open-mail.ch';'';'032/1947050';'169598';'CH'
'Frau';'';'';'Wilhelma-Carsta';'Ebert-Reiber';'An der Mühle 115';'1305';'Penthalaz';'';'';'041 469 4921';'96004';'CH'
'';'';'';'Gabi-Ortrud';'Rink-Dönges';'Am Kaltberg 109';'93161';'Sinzing';'gabi.ortrud-rink-doenges@quickmail.de';'';'0941/96916317';'20630';'DE'
'';'';'';'Kyra Albertine';'Cengiz';'Hofweg 3';'7368';'Remptendorf';'';'';'07633/88794914';'708';'DE'
'Frau';'';'m';'Monica';'Rauch';'Bentelerstrasse 199';'53539';'Bodenbach';'';'';'';'186802';'DE'
'Frau';'';'w';'Kristina Hildegardt';'Windmüller';'Epscheider Strasse 197';'19412';'Blankenberg';'kristinahildegardtwindmueller@mymail.de';'';'02375/55257926';'194120';'DE'
'Herr';'';'m';'Jamie-Friedhelm';'Klöckner';'Hochsimmer Strasse 141';'56220';'Sankt Sebastian';'';'';'0261/63102884';'36987';'DE'
'Herr';'';'m';'Eckart Rudolph';'Jarosch';'Roter Weg 116';'8352';'Ricketwil (Winterthur)';'eckartrudolph_1992@open-mail.ch';'';'032/1615986';'63268';'CH'
'Frau';'';'';'Raingardis';'Trapp';'Benrather Strasse 51';'8560';'Märstetten';'';'';'041 922 7325';'67964';'CH'
'Herr';'';'f';'Ortwin';'Heuser-Paris';'Auf der Schanz 25';'9425';'Thal';'o-heuser-paris@mymail.ch';'';'061840064';'182382';'CH'
'Frau';'';'';'Dela';'Klees';'Igelweg 132';'55288';'Spiesheim';'d-klees@company.de';'';'06732/56511879';'60704';'DE'
'Frau';'';'w';'Gesine';'Benedikt-Maierhofer';'Goldregenweg 101';'23911';'Buchholz';'gbenedikt-maierhofer@validmail.de';'';'04541/45554522';'188175';'DE'
'';'';'';'Sandra Hannelore';'Kriese';'Hochsimmer Strasse 78';'57648';'Unnau';'';'';'02661/26219121';'4047';'DE'
'Herr';'Dr.';'m';'Ringo';'Faupel-Barz';'Huthsweg 44';'6330';'Cham';'ringo_84@open-mail.ch';'';'';'130767';'CH'
'Frau';'';'';'Hannerose';'Ward';'Kreuzherrenstrasse 14';'4719';'Ramiswil';'hanneroseward@email.ch';'';'045730207';'49883';'CH'
'';'';'';'Röschen';'Knoche';'Kappelstrasse 81';'6613';'Porto Ronco';'roeschenknoche@ultramail.ch';'';'';'39394';'CH'
'Herr';'';'m';'Heintje-Fred';'Flechsig';'Im Kreggenfeld 189';'24321';'Hohwacht';'hfred_flechsig@spam-mail.de';'';'04381/64674348';'53686';'DE'
'k.A.';'';'';'Folker';'Böhme';'Arnoldsweilerweg 152';'4422';'Arisdorf';'folker.boehme@web.ch';'';'045/8438591';'4050';'CH'
'Herr';'';'';'Vincenz-Florentius';'Kolling';'Dahlweg 178';'6562';'Soazza';'vflorentius_kolling@inter-mail.ch';'';'06430/50452047';'90661';'CH'
'k.A.';'';'';'Heidegunde-Siegfriede';'Kirst';'Hechinger Strasse 11b';'9526';'Zuckenriet';'';'';'06782/82152761';'95261';'CH'
'Frau';'';'w';'Ursulina';'Wiesmann';'An der Thalheck 192';'3412';'Heimiswil';'ursulina_wiesmann@bestmail.ch';'';'044 865 6483';'51716';'CH'
'';'';'';'Wolfhermann';'Ohms';'In der Rose 47';'19089';'Bülow';'wolfhermann.73@web.de';'';'';'105413';'DE'
'Frau';'';'';'Hanny';'Euler';'Tungerloh-Capellen 103';'2733';'Pontenet';'hanny-euler@domain.ch';'';'045501218';'113763';'CH'
'Herr';'';'m';'Friedemar Rainhard';'Boecker';'Zum Staudchen 109';'8047';'Zürich';'f_boecker@domain.ch';'';'';'80477';'CH'
'';'';'';'Serafine';'Wilke-Schulten';'Bremenfeld 115';'10318';'Berlin';'';'';'';'11546';'DE'
'Herr';'';'h';'Yannick';'Mosig';'Am Krümmelbach 163';'88289';'Waldburg';'yannick-mosig@net-mail.de';'';'07529/37422782';'56233';'DE'
'k.A.';'';'';'Freddy Jonah';'Rodgers';'Kempener Strasse 83';'9413';'Oberegg';'frodgers@kitty.ch';'';'062 622 8907';'52155';'CH'
'Frau';'';'f';'Ramona';'Sprick';'Wohnpark 10';'79111';'Freiburg';'';'';'';'119188';'DE'
'Frau';'';'f';'Hannerose Dietmute';'Wenzl';'Goethestrasse 85';'8753';'Mollis';'h.87@email.ch';'';'044/4748565';'119547';'CH'
'Herr';'';'m';'Heyko';'Seibold';'Altenhofer Strasse 60';'6418';'Rothenthurm';'h.seibold@private.ch';'';'056/3147785';'81109';'CH'
'';'Dr.';'';'Kati Annina';'Suchy';'Nordvelener Strasse 93';'6440';'Brunnen';'katiannina-suchy@domain.ch';'';'032/6039467';'148918';'CH'
'Herr';'';'m';'Jacob';'Schlotterbeck';'Hamburger Allee 113';'6418';'Rothenthurm';'jacob-schlotterbeck@xyz.ch';'';'062 934 1189';'47885';'CH'
'Herr';'';'m';'Winrich-Dankfried';'Bretz';'Hinter den Höfen 66';'75179';'Pforzheim';'winrich_d_bretz@email.de';'';'';'3286';'DE'
'Herr';'';'m';'Robby';'Bürkle';'Achenbacher Strasse 158';'1006';'Lausanne';'';'';'';'100634';'CH'
'Herr';'';'m';'Wulfhardt';'Bahnsen';'Im Brühl 18';'4719';'Ramiswil';'wulfhardt_bahnsen@open-mail.ch';'';'041 537 1545';'94414';'CH'
'';'';'';'Karoline Claudia';'Wasner';'Pastors Kamp 92';'5736';'Burg AG';'karolineclaudia.wasner@net-mail.ch';'';'056/7358845';'57369';'CH'
'Herr';'';'m';'Norwin-Rütger';'Winkels';'Alter Weiher 43';'1080';'Les Cullayes';'norwin-r1972@kitty.ch';'';'041 800 4105';'10804';'CH'
'';'';'';'Meinold';'Stelzer';'Heiligen Weg 145';'5707';'Seengen';'meinoldstelzer@anymail.ch';'';'';'24794';'CH'
'k.A.';'';'';'Hanshelmut';'Grötzinger';'Ahrbachstrasse 96';'52070';'Aachen';'hanshelmutgroetzinger@mymail.de';'';'0241/98148299';'134631';'DE'
'';'';'';'Klementine';'Götz';'Paulinenhofstrasse 119';'5722';'Gränichen';'';'';'05722/76134522';'57221';'CH'
'Frau';'';'w';'Birte Lea';'Binner';'Bunzlauer Strasse 28';'7265';'Davos Wolfgang';'birtelea-1970@goggle-mail.ch';'';'044 393 2890';'80556';'CH'
'';'';'';'Resie';'Schräder';'Abteistrasse 162';'1357';'Lignerolle';'resie-schraeder@trashmail.ch';'';'';'135735';'CH'
'Herr';'';'h';'Herwig';'Grabow';'Gebr.-Grimm-Weg 101';'7110';'Peiden';'h-grabow@xyz.ch';'';'044398788';'14173';'CH'
'Frau';'';'';'Irmelie';'Marino';'Niederheiden 74';'5453';'Remetschwil';'irmelie.marino@goggle-mail.ch';'';'06572/94920272';'58601';'CH'
'Frau';'';'w';'Ehrentraut';'Buhmann';'Am Bildstock 128';'24589';'Borgdorf-Seedorf';'ehrentraut_77@live-mail.de';'';'04392/96727190';'1615';'DE'
'Herr';'';'m';'Burghardt';'Wohlfarth';'Kluckstrasse 172';'3130';'Spremberg';'burghardt97@company.de';'';'09762/1873763';'8728';'DE'
'Herr';'';'m';'Benno';'Berberich';'Gustav-Werner-Strasse 103';'4552';'Borna';'benno-1980@funmail.de';'';'';'181940';'DE'
'Herr';'';'m';'Rotger';'Ludolph';'Auf der Wacht 144';'40239';'Düsseldorf';'rotger-ludolph@private.de';'';'0211/25951397';'14455';'DE'
'Herr';'';'m';'Hellmut';'Hohmann';'Grosse Neue Strasse 158';'56428';'Dernbach';'hellmut.hohmann@private.de';'';'02602/59075087';'83799';'DE'
'Herr';'';'';'Hanshelmut';'Kopf';'Uferplatz 30';'9055';'Bühler';'hanshelmut.kopf@goggle-mail.ch';'';'09103/20957811';'185891';'CH'
'Herr';'';'m';'Gernot';'Neuner-Rappold';'Deisterstrasse 71';'55619';'Hennweiler';'';'';'06752/44585998';'84358';'DE'
'Herr';'';'m';'Hartmuth';'Baumgardt';'Unterer Mühlberg 115';'1757';'Noréaz';'h-baumgardt@hoster.ch';'';'041 707 6540';'28744';'CH'
'';'';'';'Manhard';'Tischner';'Steinhausstrasse 191';'7313';'St. Margrethenberg';'m_tischner@justmail.ch';'';'';'73135';'CH'
'Frau';'';'';'Dietlind Lucie';'Klingbeil';'Suhrstrasse 108a';'2613';'Villeret';'dietlindlucieklingbeil@live-mail.ch';'';'0441/93632174';'80151';'CH'
'Herr';'';'m';'Wilmut';'Wittich';'Obernhofer Strasse 60';'14197';'Berlin';'wilmut_91@validmail.de';'';'0375/59516264';'141977';'DE'
'k.A.';'Dr.';'';'Dario';'Bruhn';'Andreasstrasse 175';'4102';'Binningen';'d_1975@kitty.ch';'';'056/4146696';'41029';'CH'
'Herr';'Dr.';'m';'Dennis';'Deeg';'Wiener Strasse 59';'6314';'Neuägeri';'d-deeg@email.ch';'';'';'81716';'CH'
'Herr';'';'m';'Roselius';'Johne-Fehr';'Gehweg 111';'83329';'Wonneberg';'roselius_90@kitty.de';'';'08681/99350438';'94094';'DE'
'Herr';'';'m';'Dietz Meinold';'Kowalewski';'An der Kirchenwiese 86';'1845';'Noville';'';'';'';'184505';'CH'
'Frau';'';'';'Berna-Hildburga';'Setzer';'Eppinghofer Strasse 184';'7213';'Valzeina';'berna-hsetzer@open-mail.ch';'';'041 665 5614';'77524';'CH'
'Herr';'';'m';'Gregor Raimar';'Stempel';'Körnerstrasse 189';'6774';'Dalpe';'gregorraimar.95@xyz.ch';'';'062 135 9615';'92295';'CH'
'Frau';'';'f';'Astrid';'Seide';'Im Neuen Garten 190';'31311';'Uetze';'aseide@justmail.de';'';'05173/86029789';'63398';'DE'
'Herr';'';'h';'Pankraz';'Wonneberger';'Im Rauenstück 25';'1305';'Penthalaz';'p_1986@retromail.ch';'';'046558611';'91173';'CH'
'';'';'';'Andree-Magnus';'Benzinger';'Felkestrasse 80';'8362';'Balterswil';'andreemagnusbenzinger@funmail.ch';'';'045/4033190';'153900';'CH'
'Herr';'';'m';'Reginbert';'Matheis';'Vinckestrasse 8';'8239';'Dörflingen';'rmatheis@validmail.ch';'';'044/7725825';'196937';'CH'
'Herr';'';'m';'Mirko';'Wellmann';'Bövingen 71';'61169';'Friedberg';'mirkowellmann@mymail.de';'';'06031/92539075';'196020';'DE'
'Herr';'';'m';'Dankmar';'Heilig';'Schelde-Lahn-Strasse 121';'1242';'Satigny';'dankmarheilig@open-mail.ch';'';'044 969 9428';'124226';'CH'
'Frau';'';'';'Franka';'Tasch';'Bachstelzenweg 37';'3762';'Erlenbach im Simmental';'franka_tasch@open-mail.ch';'';'05532/48800448';'37941';'CH'
'';'';'';'Reni';'Boldt';'Hohenbergringstrasse 24';'2543';'Lengnau BE';'r-boldt@xyz.ch';'';'044 960 4598';'86076';'CH'
'Herr';'Dr.';'m';'Bolko';'Green';'Steimeler Strasse 162';'86940';'Schwifting';'';'';'08191/74015790';'91619';'DE'
'Frau';'';'';'Gerda Ehrentraud';'Exner';'Reuschenlay 107';'8234';'Stetten SH';'gerdaehrentraudexner@ultramail.ch';'';'08152/11192874';'65121';'CH'
'Herr';'';'';'Ingomar';'Pilgrim';'Knipperweg 132';'65620';'Waldbrunn';'ingomarpilgrim@open-mail.de';'';'';'17931';'DE'
'Frau';'';'m';'Almtrud Reinhild';'Grupp';'Kieselkaul 71';'2736';'Sorvilier';'almtrudreinhild.grupp@domain.ch';'';'065173356';'57132';'CH'
'Frau';'';'m';'Trinchen';'Hollinger';'Levinstrasse 7';'1757';'Noréaz';'';'';'067257427';'82052';'CH'
'Herr';'Dr.';'f';'Hansjoachim';'Geissler';'Im Wickelfeld 184';'2946';'Miécourt';'hansjoachim92@hoster.ch';'';'063327922';'49632';'CH'
'Herr';'';'m';'Heyko';'Rosinski';'Georg-Büchner-Strasse 90';'4552';'Borna';'heyko-rosinski@goggle-mail.de';'';'06592/63831652';'148379';'DE'
'Herr';'';'m';'Sylvester-Neithart';'Marohn';'Weidegrund 13';'1092';'Belmont-sur-Lausanne';'sylvester.neithart.marohn@email.ch';'';'';'109298';'CH'
'Herr';'';'m';'Just';'Koblitz';'Anna-Paul-Strasse 152';'1794';'Salvenach';'just-koblitz@domain.ch';'';'';'17949';'CH'
'';'';'';'Conner';'Fehr';'Leienhöher Weg 108';'5453';'Remetschwil';'conner_fehr@trashmail.ch';'';'056/3035015';'20049';'CH'
'k.A.';'';'';'Sabrine-Siegfrieda';'Schütz';'Am Krähenacker 184';'57520';'Emmerzhausen';'sabrine_siegfriedaschuetz@spam-mail.de';'';'';'199423';'DE'
'Herr';'';'';'Lienard';'Hafner';'Tiller Strasse 65';'94508';'Schöllnach';'lienard-hafner@trashmail.de';'';'09903/24137772';'87531';'DE'
'Frau';'';'f';'Margot';'Bußmann';'Schniewindstrasse 101';'5463';'Wislikofen';'m-bussmann@web.ch';'';'044/7988915';'39577';'CH'
'Herr';'Dr.';'m';'Ole';'Desch';'Kastorbachstrasse 53';'77871';'Renchen';'odesch@company.de';'';'07843/70662817';'120920';'DE'
'Herr';'';'m';'Gereon';'Wiemann';'Grube-Victoria-Strasse 157';'5623';'Boswil';'gereon.89@justmail.ch';'';'045/8115599';'57590';'CH'
'';'';'';'Ehrentraud';'Reeves';'Hessenstrasse 65';'8835';'Feusisberg';'ehrentraud-reeves@bestmail.ch';'';'045/2693459';'133010';'CH'
'Frau';'';'';'Tara';'Wissel';'Gotenweg 22';'69251';'Gaiberg';'tarawissel@domain.de';'';'03542/83549759';'69251';'DE'
'Herr';'';'m';'Wulf';'Aldag';'Auf dem Rod 114';'6122';'Menznau';'';'';'';'116029';'CH'
'';'';'';'Eckard';'Niehaus';'Südweg 10';'6314';'Neuägeri';'e.niehaus@goggle-mail.ch';'';'049875274';'25793';'CH'
'Herr';'';'m';'Lukas-Rainhard';'Dietsch';'Miesgesweg 129';'17111';'Hohenbollentin';'';'';'';'10930';'DE'
'Herr';'';'m';'Donat-Liborius';'Rutkowski-Dietsche';'Seelbacher Strasse 173';'88138';'Sigmarszell';'d.liborius_rutkowski-dietsche@web.de';'';'08389/83610435';'70167';'DE'
'Frau';'';'f';'Burglind';'Brem';'Holzstrasse 23';'2739';'Eibau';'burglind.1991@ultramail.de';'';'06441/60818445';'82037';'DE'
'Herr';'';'';'Raimar';'Kriebel';'Roelpad 80';'1594';'Gleina';'raimarkriebel@private.de';'';'07807/36815165';'99101';'DE'
'Herr';'';'m';'Sigfrid';'Grünig-Strauss';'Neue Strasse 151';'1691';'Villarimboud';'sigfrid_69@private.ch';'';'045/6069364';'52990';'CH'
'Herr';'';'m';'Helmrich';'Tolksdorf';'Asterweg 140c';'34379';'Calden';'helmrich.1980@trashmail.de';'';'05674/24270254';'27149';'DE'
'Herr';'';'m';'Hagen Fynn';'Tremmel';'Ostring 120';'2576';'Lüscherz';'hagenfynn.tremmel@company.ch';'';'041 615 4726';'14774';'CH'
'';'';'';'Utho-Bernulf';'Siemes';'Bungert 114';'66589';'Merchweiler';'uthob_siemes@goggle-mail.de';'';'06825/48792791';'65973';'DE'
'';'';'';'Ascan';'Hofacker';'Zum Steimel 141';'48231';'Warendorf';'a_84@hoster.de';'';'02581/63525814';'14819';'DE'
'';'';'';'Giselind Kim';'Grabow-Klöcker';'Motzstrasse 95';'6268';'Grockstädt';'';'';'04154/98145701';'172901';'DE'
'Frau';'';'w';'Marietheres';'Bayerlein';'Markusstrasse 185';'4895';'Brottewitz';'';'';'';'71630';'DE'
'Frau';'';'w';'Annekathrin Franzi';'Varga';'Heidbüchel 14';'4106';'Therwil';'annekathrinfranzi.94@private.ch';'';'062 711 2910';'67055';'CH'
'Frau';'';'w';'Grit';'Seyfarth';'Kettelerstrasse 43';'78559';'Gosheim';'grit-seyfarth@web.de';'';'07426/33565599';'171350';'DE'
'k.A.';'Dr. Dr.';'';'Nic';'Hilpert';'Frühmesserstrasse 74';'8303';'Bassersdorf';'nic71@net-mail.ch';'';'';'83033';'CH'
'Herr';'';'';'Rico Theophil';'Timm';'Auf der Seeburg 132';'8371';'Busswil TG';'ricotheophil_1975@justmail.ch';'';'05828/83349681';'83711';'CH'
'Frau';'';'f';'Utta Wilma';'Stahlhut';'Borghof 84';'4552';'Borna';'u_stahlhut@trashmail.de';'';'06744/72259085';'129157';'DE'
